system_base,system_variant,management_months,system_climate,system_subclimate,climate_zone,climate_moisture,animal_type,animal_subtype,MCF_pct,EF3,EF4,EF5,frac_gas,frac_leach
pit_storage,below_animal_confinements,12,warm,tropical,zone_dry,dry,goat,,80,0,0.005,0.011,0.25,0
deep_bedding,no_mixing,<1,cool,,,default,goat,,2.75,0.01,0.01,0.011,,
deep_bedding,no_mixing,<1,cool,,,wet,goat,,2.75,0.01,0.014,0.011,,
deep_bedding,no_mixing,<1,cool,,,dry,goat,,2.75,0.01,0.005,0.011,,
deep_bedding,no_mixing,<1,temperate,,,default,goat,,6.5,0.01,0.01,0.011,,
deep_bedding,no_mixing,<1,temperate,,,wet,goat,,6.5,0.01,0.014,0.011,,
deep_bedding,no_mixing,<1,temperate,,,dry,goat,,6.5,0.01,0.005,0.011,,
deep_bedding,no_mixing,<1,warm,,,default,goat,,18,0.01,0.01,0.011,,
deep_bedding,no_mixing,<1,warm,,,wet,goat,,18,0.01,0.014,0.011,,
deep_bedding,no_mixing,<1,warm,,,dry,goat,,18,0.01,0.005,0.011,,
deep_bedding,no_mixing,>1,cool,temperate,zone_wet,wet,goat,,21,0.01,0.014,0.011,,
deep_bedding,no_mixing,>1,cool,temperate,zone_dry,dry,goat,,26,0.01,0.005,0.011,,
deep_bedding,no_mixing,>1,cool,boreal,zone_wet,wet,goat,,14,0.01,0.014,0.011,,
deep_bedding,no_mixing,>1,cool,boreal,zone_dry,dry,goat,,14,0.01,0.005,0.011,,
deep_bedding,no_mixing,>1,warm,temperate,zone_wet,wet,goat,,37,0.01,0.014,0.011,,
deep_bedding,no_mixing,>1,warm,temperate,zone_dry,dry,goat,,41,0.01,0.005,0.011,,
deep_bedding,no_mixing,>1,warm,tropical,zone_montane,wet,goat,,59,0.01,0.014,0.011,,
deep_bedding,no_mixing,>1,warm,tropical,zone_wet,wet,goat,,76,0.01,0.014,0.011,,
deep_bedding,no_mixing,>1,warm,tropical,zone_moist,wet,goat,,73,0.01,0.014,0.011,,
deep_bedding,no_mixing,>1,warm,tropical,zone_dry,dry,goat,,74,0.01,0.005,0.011,,
deep_bedding,active_mixing,>1,cool,,,default,goat,,2.75,0.07,0.01,0.011,,
deep_bedding,active_mixing,>1,cool,,,wet,goat,,2.75,0.07,0.014,0.011,,
deep_bedding,active_mixing,>1,cool,,,dry,goat,,2.75,0.07,0.005,0.011,,
deep_bedding,active_mixing,>1,temperate,,,default,goat,,6.5,0.07,0.01,0.011,,
deep_bedding,active_mixing,>1,temperate,,,wet,goat,,6.5,0.07,0.014,0.011,,
deep_bedding,active_mixing,>1,temperate,,,dry,goat,,6.5,0.07,0.005,0.011,,
deep_bedding,active_mixing,>1,warm,,,default,goat,,18,0.07,0.01,0.011,,
deep_bedding,active_mixing,>1,warm,,,wet,goat,,18,0.07,0.014,0.011,,
deep_bedding,active_mixing,>1,warm,,,dry,goat,,18,0.07,0.005,0.011,,
deep_bedding,active_mixing,>1,cool,temperate,zone_wet,wet,goat,,21,0.07,0.014,0.011,,
deep_bedding,active_mixing,>1,cool,temperate,zone_dry,dry,goat,,26,0.07,0.005,0.011,,
deep_bedding,active_mixing,>1,cool,boreal,zone_wet,wet,goat,,14,0.07,0.014,0.011,,
deep_bedding,active_mixing,>1,cool,boreal,zone_dry,dry,goat,,14,0.07,0.005,0.011,,
deep_bedding,active_mixing,>1,warm,temperate,zone_wet,wet,goat,,37,0.07,0.014,0.011,,
deep_bedding,active_mixing,>1,warm,temperate,zone_dry,dry,goat,,41,0.07,0.005,0.011,,
deep_bedding,active_mixing,>1,warm,tropical,zone_montane,wet,goat,,59,0.07,0.014,0.011,,
deep_bedding,active_mixing,>1,warm,tropical,zone_wet,wet,goat,,76,0.07,0.014,0.011,,
deep_bedding,active_mixing,>1,warm,tropical,zone_moist,wet,goat,,73,0.07,0.014,0.011,,
deep_bedding,active_mixing,>1,warm,tropical,zone_dry,dry,goat,,74,0.07,0.005,0.011,,
solid_storage,,,cool,,,default,goat,,2,0.01,0.01,0.011,0.12,0.02
solid_storage,,,cool,,,wet,goat,,2,0.01,0.014,0.011,0.12,0.02
solid_storage,,,cool,,,dry,goat,,2,0.01,0.005,0.011,0.12,0.02
solid_storage,,,temperate,,,default,goat,,4,0.01,0.01,0.011,0.12,0.02
solid_storage,,,temperate,,,wet,goat,,4,0.01,0.014,0.011,0.12,0.02
solid_storage,,,temperate,,,dry,goat,,4,0.01,0.005,0.011,0.12,0.02
solid_storage,,,warm,,,default,goat,,5,0.01,0.01,0.011,0.12,0.02
solid_storage,,,warm,,,wet,goat,,5,0.01,0.014,0.011,0.12,0.02
solid_storage,,,warm,,,dry,goat,,5,0.01,0.005,0.011,0.12,0.02
solid_storage,covered_compacted,,cool,,,wet,goat,,2,0.01,0.01,0.011,0.05,0
solid_storage,covered_compacted,,cool,,,wet,goat,,2,0.01,0.014,0.011,0.05,0
solid_storage,covered_compacted,,cool,,,dry,goat,,2,0.01,0.005,0.011,0.05,0
solid_storage,covered_compacted,,temperate,,,wet,goat,,4,0.01,0.01,0.011,0.05,0
solid_storage,covered_compacted,,temperate,,,wet,goat,,4,0.01,0.014,0.011,0.05,0
solid_storage,covered_compacted,,temperate,,,dry,goat,,4,0.01,0.005,0.011,0.05,0
solid_storage,covered_compacted,,warm,,,wet,goat,,5,0.01,0.01,0.011,0.05,0
solid_storage,covered_compacted,,warm,,,wet,goat,,5,0.01,0.014,0.011,0.05,0
solid_storage,covered_compacted,,warm,,,dry,goat,,5,0.01,0.005,0.011,0.05,0
solid_storage,bulking_agent_addition,,cool,,,default,goat,,0.5,0.005,0.01,0.011,0.15,0.02
solid_storage,bulking_agent_addition,,cool,,,wet,goat,,0.5,0.005,0.014,0.011,0.15,0.02
solid_storage,bulking_agent_addition,,cool,,,dry,goat,,0.5,0.005,0.005,0.011,0.15,0.02
solid_storage,bulking_agent_addition,,temperate,,,default,goat,,1,0.005,0.01,0.011,0.15,0.02
solid_storage,bulking_agent_addition,,temperate,,,wet,goat,,1,0.005,0.014,0.011,0.15,0.02
solid_storage,bulking_agent_addition,,temperate,,,dry,goat,,1,0.005,0.005,0.011,0.15,0.02
solid_storage,bulking_agent_addition,,warm,,,default,goat,,1.5,0.005,0.01,0.011,0.15,0.02
solid_storage,bulking_agent_addition,,warm,,,wet,goat,,1.5,0.005,0.014,0.011,0.15,0.02
solid_storage,bulking_agent_addition,,warm,,,dry,goat,,1.5,0.005,0.005,0.011,0.15,0.02
solid_storage,additives,,cool,,,default,goat,,1,0.005,0.01,0.011,0.04,0.02
solid_storage,additives,,cool,,,wet,goat,,1,0.005,0.014,0.011,0.04,0.02
solid_storage,additives,,cool,,,dry,goat,,1,0.005,0.005,0.011,0.04,0.02
solid_storage,additives,,temperate,,,default,goat,,2,0.005,0.01,0.011,0.04,0.02
solid_storage,additives,,temperate,,,wet,goat,,2,0.005,0.014,0.011,0.04,0.02
solid_storage,additives,,temperate,,,dry,goat,,2,0.005,0.005,0.011,0.04,0.02
solid_storage,additives,,warm,,,default,goat,,2.5,0.005,0.01,0.011,0.04,0.02
solid_storage,additives,,warm,,,wet,goat,,2.5,0.005,0.014,0.011,0.04,0.02
solid_storage,additives,,warm,,,dry,goat,,2.5,0.005,0.005,0.011,0.04,0.02
dry_lot,,,cool,,,default,goat,,1,0.02,0.01,0.011,0.3,0.035
dry_lot,,,cool,,,wet,goat,,1,0.02,0.014,0.011,0.3,0.035
dry_lot,,,cool,,,dry,goat,,1,0.02,0.005,0.011,0.3,0.035
dry_lot,,,temperate,,,default,goat,,1.5,0.02,0.01,0.011,0.3,0.035
dry_lot,,,temperate,,,wet,goat,,1.5,0.02,0.014,0.011,0.3,0.035
dry_lot,,,temperate,,,dry,goat,,1.5,0.02,0.005,0.011,0.3,0.035
dry_lot,,,warm,,,default,goat,,2,0.02,0.01,0.011,0.3,0.035
dry_lot,,,warm,,,wet,goat,,2,0.02,0.014,0.011,0.3,0.035
dry_lot,,,warm,,,dry,goat,,2,0.02,0.005,0.011,0.3,0.035
daily_spread,,,cool,,,default,goat,,1,0,0.01,0.011,0.07,0
daily_spread,,,cool,,,wet,goat,,1,0,0.014,0.011,0.07,0
daily_spread,,,cool,,,dry,goat,,1,0,0.005,0.011,0.07,0
daily_spread,,,temperate,,,default,goat,,1.5,0,0.01,0.011,0.07,0
daily_spread,,,temperate,,,wet,goat,,1.5,0,0.014,0.011,0.07,0
daily_spread,,,temperate,,,dry,goat,,1.5,0,0.005,0.011,0.07,0
daily_spread,,,warm,,,default,goat,,2,0,0.01,0.011,0.07,0
daily_spread,,,warm,,,wet,goat,,2,0,0.014,0.011,0.07,0
daily_spread,,,warm,,,dry,goat,,2,0,0.005,0.011,0.07,0
composting,vessel,,cool,,,default,goat,,50,0.006,0.01,0.011,0.18,0
composting,vessel,,cool,,,wet,goat,,50,0.006,0.014,0.011,0.18,0
composting,vessel,,cool,,,dry,goat,,50,0.006,0.005,0.011,0.18,0
composting,vessel,,temperate,,,default,goat,,50,0.006,0.01,0.011,0.18,0
composting,vessel,,temperate,,,wet,goat,,50,0.006,0.014,0.011,0.18,0
composting,vessel,,temperate,,,dry,goat,,50,0.006,0.005,0.011,0.18,0
composting,vessel,,warm,,,default,goat,,50,0.006,0.01,0.011,0.18,0
composting,vessel,,warm,,,wet,goat,,50,0.006,0.014,0.011,0.18,0
composting,vessel,,warm,,,dry,goat,,50,0.006,0.005,0.011,0.18,0
composting,static_pile,,cool,,,default,goat,,1,0.01,0.01,0.011,0.2,0.06
composting,static_pile,,cool,,,wet,goat,,1,0.01,0.014,0.011,0.2,0.06
composting,static_pile,,cool,,,dry,goat,,1,0.01,0.005,0.011,0.2,0.06
composting,static_pile,,temperate,,,default,goat,,2,0.01,0.01,0.011,0.2,0.06
composting,static_pile,,temperate,,,wet,goat,,2,0.01,0.014,0.011,0.2,0.06
composting,static_pile,,temperate,,,dry,goat,,2,0.01,0.005,0.011,0.2,0.06
composting,static_pile,,warm,,,default,goat,,2.5,0.01,0.01,0.011,0.2,0.06
composting,static_pile,,warm,,,wet,goat,,2.5,0.01,0.014,0.011,0.2,0.06
composting,static_pile,,warm,,,dry,goat,,2.5,0.01,0.005,0.011,0.2,0.06
composting,intensive_windrow,,cool,,,default,goat,,0.5,0.005,0.01,0.011,0.2,0.06
composting,intensive_windrow,,cool,,,wet,goat,,0.5,0.005,0.014,0.011,0.2,0.06
composting,intensive_windrow,,cool,,,dry,goat,,0.5,0.005,0.005,0.011,0.2,0.06
composting,intensive_windrow,,temperate,,,default,goat,,1,0.005,0.01,0.011,0.2,0.06
composting,intensive_windrow,,temperate,,,wet,goat,,1,0.005,0.014,0.011,0.2,0.06
composting,intensive_windrow,,temperate,,,dry,goat,,1,0.005,0.005,0.011,0.2,0.06
composting,intensive_windrow,,warm,,,default,goat,,1.5,0.005,0.01,0.011,0.2,0.06
composting,intensive_windrow,,warm,,,wet,goat,,1.5,0.005,0.014,0.011,0.2,0.06
composting,intensive_windrow,,warm,,,dry,goat,,1.5,0.005,0.005,0.011,0.2,0.06
composting,passive_windrow,,cool,,,default,goat,,1,0.005,0.01,0.011,0.18,0.04
composting,passive_windrow,,cool,,,wet,goat,,1,0.005,0.014,0.011,0.18,0.04
composting,passive_windrow,,cool,,,dry,goat,,1,0.005,0.005,0.011,0.18,0.04
composting,passive_windrow,,temperate,,,default,goat,,2,0.005,0.01,0.011,0.18,0.04
composting,passive_windrow,,temperate,,,wet,goat,,2,0.005,0.014,0.011,0.18,0.04
composting,passive_windrow,,temperate,,,dry,goat,,2,0.005,0.005,0.011,0.18,0.04
composting,passive_windrow,,warm,,,default,goat,,2.5,0.005,0.01,0.011,0.18,0.04
composting,passive_windrow,,warm,,,wet,goat,,2.5,0.005,0.014,0.011,0.18,0.04
composting,passive_windrow,,warm,,,dry,goat,,2.5,0.005,0.005,0.011,0.18,0.04
pasture_range_paddock,,,cool,,,default,goat,,4.7,0.004,0.01,0.011,0.21,0
pasture_range_paddock,,,cool,,,wet,goat,,4.7,0.006,0.014,0.011,0.21,0.24
pasture_range_paddock,,,cool,,,dry,goat,,4.7,0.002,0.005,0.011,0.21,0
pasture_range_paddock,,,temperate,,,default,goat,,4.7,0.004,0.01,0.011,0.21,0
pasture_range_paddock,,,temperate,,,wet,goat,,4.7,0.006,0.014,0.011,0.21,0.24
pasture_range_paddock,,,temperate,,,dry,goat,,4.7,0.002,0.005,0.011,0.21,0
pasture_range_paddock,,,warm,,,default,goat,,4.7,0.004,0.01,0.011,0.21,0
pasture_range_paddock,,,warm,,,wet,goat,,4.7,0.006,0.014,0.011,0.21,0.24
pasture_range_paddock,,,warm,,,dry,goat,,4.7,0.002,0.005,0.011,0.21,0
poultry_manure,with_litter,,cool,,,default,goat,,1.5,0.001,0.01,0.011,,
poultry_manure,with_litter,,cool,,,wet,goat,,1.5,0.001,0.014,0.011,,
poultry_manure,with_litter,,cool,,,dry,goat,,1.5,0.001,0.005,0.011,,
poultry_manure,with_litter,,temperate,,,default,goat,,1.5,0.001,0.01,0.011,,
poultry_manure,with_litter,,temperate,,,wet,goat,,1.5,0.001,0.014,0.011,,
poultry_manure,with_litter,,temperate,,,dry,goat,,1.5,0.001,0.005,0.011,,
poultry_manure,with_litter,,warm,,,default,goat,,1.5,0.001,0.01,0.011,,
poultry_manure,with_litter,,warm,,,wet,goat,,1.5,0.001,0.014,0.011,,
poultry_manure,with_litter,,warm,,,dry,goat,,1.5,0.001,0.005,0.011,,
poultry_manure,without_litter,,cool,,,default,goat,,1.5,0.001,0.01,0.011,,
poultry_manure,without_litter,,cool,,,wet,goat,,1.5,0.001,0.014,0.011,,
poultry_manure,without_litter,,cool,,,dry,goat,,1.5,0.001,0.005,0.011,,
poultry_manure,without_litter,,temperate,,,default,goat,,1.5,0.001,0.01,0.011,,
poultry_manure,without_litter,,temperate,,,wet,goat,,1.5,0.001,0.014,0.011,,
poultry_manure,without_litter,,temperate,,,dry,goat,,1.5,0.001,0.005,0.011,,
poultry_manure,without_litter,,warm,,,default,goat,,1.5,0.001,0.01,0.011,,
poultry_manure,without_litter,,warm,,,wet,goat,,1.5,0.001,0.014,0.011,,
poultry_manure,without_litter,,warm,,,dry,goat,,1.5,0.001,0.005,0.011,,
aerobic_treatment,natural_aeration,,cool,,,default,goat,,0,0.01,0.01,0.011,,0
aerobic_treatment,natural_aeration,,cool,,,wet,goat,,0,0.01,0.014,0.011,,0
aerobic_treatment,natural_aeration,,cool,,,dry,goat,,0,0.01,0.005,0.011,,0
aerobic_treatment,natural_aeration,,temperate,,,default,goat,,0,0.01,0.01,0.011,,0
aerobic_treatment,natural_aeration,,temperate,,,wet,goat,,0,0.01,0.014,0.011,,0
aerobic_treatment,natural_aeration,,temperate,,,dry,goat,,0,0.01,0.005,0.011,,0
aerobic_treatment,natural_aeration,,warm,,,default,goat,,0,0.01,0.01,0.011,,0
aerobic_treatment,natural_aeration,,warm,,,wet,goat,,0,0.01,0.014,0.011,,0
aerobic_treatment,natural_aeration,,warm,,,dry,goat,,0,0.01,0.005,0.011,,0
aerobic_treatment,forced_aeration,,cool,,,default,goat,,0,0.005,0.01,0.011,0.27,0
aerobic_treatment,forced_aeration,,cool,,,wet,goat,,0,0.005,0.014,0.011,0.27,0
aerobic_treatment,forced_aeration,,cool,,,dry,goat,,0,0.005,0.005,0.011,0.27,0
aerobic_treatment,forced_aeration,,temperate,,,default,goat,,0,0.005,0.01,0.011,0.27,0
aerobic_treatment,forced_aeration,,temperate,,,wet,goat,,0,0.005,0.014,0.011,0.27,0
aerobic_treatment,forced_aeration,,temperate,,,dry,goat,,0,0.005,0.005,0.011,0.27,0
aerobic_treatment,forced_aeration,,warm,,,default,goat,,0,0.005,0.01,0.011,0.27,0
aerobic_treatment,forced_aeration,,warm,,,wet,goat,,0,0.005,0.014,0.011,0.27,0
aerobic_treatment,forced_aeration,,warm,,,dry,goat,,0,0.005,0.005,0.011,0.27,0
burned_for_fuel,,,cool,,,default,goat,,10,,0.01,0.011,,
burned_for_fuel,,,cool,,,wet,goat,,10,,0.014,0.011,,
burned_for_fuel,,,cool,,,dry,goat,,10,,0.005,0.011,,
burned_for_fuel,,,temperate,,,default,goat,,10,,0.01,0.011,,
burned_for_fuel,,,temperate,,,wet,goat,,10,,0.014,0.011,,
burned_for_fuel,,,temperate,,,dry,goat,,10,,0.005,0.011,,
burned_for_fuel,,,warm,,,default,goat,,10,,0.01,0.011,,
burned_for_fuel,,,warm,,,wet,goat,,10,,0.014,0.011,,
burned_for_fuel,,,warm,,,dry,goat,,10,,0.005,0.011,,
anaerobic_digester,low_leak_high_gastight,,cool,,,default,goat,,1,0.0006,0.01,0.011,,0
anaerobic_digester,low_leak_high_gastight,,cool,,,wet,goat,,1,0.0006,0.014,0.011,,0
anaerobic_digester,low_leak_high_gastight,,cool,,,dry,goat,,1,0.0006,0.005,0.011,,0
anaerobic_digester,low_leak_high_gastight,,temperate,,,default,goat,,1,0.0006,0.01,0.011,,0
anaerobic_digester,low_leak_high_gastight,,temperate,,,wet,goat,,1,0.0006,0.014,0.011,,0
anaerobic_digester,low_leak_high_gastight,,temperate,,,dry,goat,,1,0.0006,0.005,0.011,,0
anaerobic_digester,low_leak_high_gastight,,warm,,,wet,goat,,1,0.0006,0.01,0.011,,0
anaerobic_digester,low_leak_high_gastight,,warm,,,wet,goat,,1,0.0006,0.014,0.011,,0
anaerobic_digester,low_leak_high_gastight,,warm,,,dry,goat,,1,0.0006,0.005,0.011,,0
anaerobic_digester,low_leak_low_gastight,,cool,,,default,goat,,1.41,0.0006,0.01,0.011,,0
anaerobic_digester,low_leak_low_gastight,,cool,,,wet,goat,,1.41,0.0006,0.014,0.011,,0
anaerobic_digester,low_leak_low_gastight,,cool,,,dry,goat,,1.41,0.0006,0.005,0.011,,0
anaerobic_digester,low_leak_low_gastight,,temperate,,,default,goat,,1.41,0.0006,0.01,0.011,,0
anaerobic_digester,low_leak_low_gastight,,temperate,,,wet,goat,,1.41,0.0006,0.014,0.011,,0
anaerobic_digester,low_leak_low_gastight,,temperate,,,dry,goat,,1.41,0.0006,0.005,0.011,,0
anaerobic_digester,low_leak_low_gastight,,warm,,,default,goat,,1.41,0.0006,0.01,0.011,,0
anaerobic_digester,low_leak_low_gastight,,warm,,,wet,goat,,1.41,0.0006,0.014,0.011,,0
anaerobic_digester,low_leak_low_gastight,,warm,,,dry,goat,,1.41,0.0006,0.005,0.011,,0
anaerobic_digester,low_leakage_open_storage,,cool,,,default,goat,,3.55,0.0006,0.01,0.011,,0
anaerobic_digester,low_leakage_open_storage,,cool,,,wet,goat,,3.55,0.0006,0.014,0.011,,0
anaerobic_digester,low_leakage_open_storage,,cool,,,dry,goat,,3.55,0.0006,0.005,0.011,,0
anaerobic_digester,low_leakage_open_storage,,temperate,,,default,goat,,4.38,0.0006,0.01,0.011,,0
anaerobic_digester,low_leakage_open_storage,,temperate,,,wet,goat,,4.38,0.0006,0.014,0.011,,0
anaerobic_digester,low_leakage_open_storage,,temperate,,,dry,goat,,4.38,0.0006,0.005,0.011,,0
anaerobic_digester,low_leakage_open_storage,,warm,,,default,goat,,4.59,0.0006,0.01,0.011,,0
anaerobic_digester,low_leakage_open_storage,,warm,,,wet,goat,,4.59,0.0006,0.014,0.011,,0
anaerobic_digester,low_leakage_open_storage,,warm,,,dry,goat,,4.59,0.0006,0.005,0.011,,0
anaerobic_digester,high_leakage_high_gastight,,cool,,,default,goat,,9.59,0.0006,0.01,0.011,,0
anaerobic_digester,high_leakage_high_gastight,,cool,,,wet,goat,,9.59,0.0006,0.014,0.011,,0
anaerobic_digester,high_leakage_high_gastight,,cool,,,dry,goat,,9.59,0.0006,0.005,0.011,,0
anaerobic_digester,high_leakage_high_gastight,,temperate,,,default,goat,,9.59,0.0006,0.01,0.011,,0
anaerobic_digester,high_leakage_high_gastight,,temperate,,,wet,goat,,9.59,0.0006,0.014,0.011,,0
anaerobic_digester,high_leakage_high_gastight,,temperate,,,dry,goat,,9.59,0.0006,0.005,0.011,,0
anaerobic_digester,high_leakage_high_gastight,,warm,,,default,goat,,9.59,0.0006,0.01,0.011,,0
anaerobic_digester,high_leakage_high_gastight,,warm,,,wet,goat,,9.59,0.0006,0.014,0.011,,0
anaerobic_digester,high_leakage_high_gastight,,warm,,,dry,goat,,9.59,0.0006,0.005,0.011,,0
anaerobic_digester,high_leakage_low_gastight,,cool,,,default,goat,,10,0.0006,0.01,0.011,,0
anaerobic_digester,high_leakage_low_gastight,,cool,,,wet,goat,,10,0.0006,0.014,0.011,,0
anaerobic_digester,high_leakage_low_gastight,,cool,,,dry,goat,,10,0.0006,0.005,0.011,,0
anaerobic_digester,high_leakage_low_gastight,,temperate,,,default,goat,,10,0.0006,0.01,0.011,,0
anaerobic_digester,high_leakage_low_gastight,,temperate,,,wet,goat,,10,0.0006,0.014,0.011,,0
anaerobic_digester,high_leakage_low_gastight,,temperate,,,dry,goat,,10,0.0006,0.005,0.011,,0
anaerobic_digester,high_leakage_low_gastight,,warm,,,default,goat,,10,0.0006,0.01,0.011,,0
anaerobic_digester,high_leakage_low_gastight,,warm,,,wet,goat,,10,0.0006,0.014,0.011,,0
anaerobic_digester,high_leakage_low_gastight,,warm,,,dry,goat,,10,0.0006,0.005,0.011,,0
anaerobic_digester,high_leakage_open_storage,,cool,,,default,goat,,12.14,0.0006,0.01,0.011,,0
anaerobic_digester,high_leakage_open_storage,,cool,,,wet,goat,,12.14,0.0006,0.014,0.011,,0
anaerobic_digester,high_leakage_open_storage,,cool,,,dry,goat,,12.14,0.0006,0.005,0.011,,0
anaerobic_digester,high_leakage_open_storage,,temperate,,,default,goat,,12.97,0.0006,0.01,0.011,,0
anaerobic_digester,high_leakage_open_storage,,temperate,,,wet,goat,,12.97,0.0006,0.014,0.011,,0
anaerobic_digester,high_leakage_open_storage,,temperate,,,dry,goat,,12.97,0.0006,0.005,0.011,,0
anaerobic_digester,high_leakage_open_storage,,warm,,,default,goat,,13.17,0.0006,0.01,0.011,,0
anaerobic_digester,high_leakage_open_storage,,warm,,,wet,goat,,13.17,0.0006,0.014,0.011,,0
anaerobic_digester,high_leakage_open_storage,,warm,,,dry,goat,,13.17,0.0006,0.005,0.011,,0
